** CONVERTED FROM O101.EDF using edfapi 4.2.1.0 Linux   standalone Jun 18 2021 on Thu Jul 20 14:33:06 2023
** DATE: Thu Jul 20 13:28:51 2023
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.31 Nov 25 2008
** CAMERA: EyeLink CL Version 1.4 Sensor=BJF
** SERIAL NUMBER: CL1-92827
** CAMERA_CONFIG: 92827140.SCD
** RECORDED BY mlcm_experiment_with_eyetracker.py
**

MSG	6437854 DISPLAY_COORDS  0 0 1919 1079
INPUT	6447344	120
MSG	6449671 TRIALID 0
INPUT	6449726	120
INPUT	6456274	120
MSG	6456322 RECCFG CR 1000 1 1 LR
MSG	6456322 ELCLCFG BTABLER
MSG	6456322 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	6456322 THRESHOLDS L 96 244  R 97 242
MSG	6456322 ELCL_PROC ELLIPSE  (5)
MSG	6456322 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	6456323 !MODE RECORD CR 1000 1 1 LR
START	6456324 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	1
SAMPLES	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	1
INPUT	6456324	120
6456324	  952.6	  461.2	 1148.0	  950.6	  580.9	  776.0	.....
6456325	  952.4	  461.2	 1147.0	  951.0	  580.9	  776.0	.....
6456326	  952.3	  461.5	 1148.0	  951.4	  583.0	  776.0	.....
6456327	  952.3	  461.9	 1148.0	  951.4	  583.0	  776.0	.....
6456328	  952.5	  462.4	 1148.0	  948.6	  582.7	  776.0	.....
6456329	  952.5	  462.9	 1148.0	  948.6	  582.2	  775.0	.....
SFIX L   6456330
SFIX R   6456330
6456330	  952.3	  463.0	 1148.0	  948.6	  582.2	  775.0	.....
6456331	  952.3	  463.0	 1148.0	  947.4	  582.3	  775.0	.....
6456332	  952.3	  461.0	 1148.0	  946.9	  580.2	  775.0	.....
6456333	  952.4	  461.0	 1148.0	  946.8	  580.2	  775.0	.....
6456334	  952.4	  461.0	 1152.0	  946.7	  582.3	  776.0	.....
6456335	  952.5	  461.0	 1152.0	  947.1	  582.3	  777.0	.....
6456336	  953.2	  460.9	 1152.0	  947.0	  584.7	  778.0	.....
6456337	  953.2	  460.8	 1152.0	  946.0	  584.7	  779.0	.....
6456338	  953.5	  460.8	 1153.0	  946.0	  585.2	  779.0	.....
6456339	  953.5	  460.3	 1153.0	  945.2	  585.4	  780.0	.....
6456340	  953.1	  460.3	 1152.0	  945.2	  585.5	  778.0	.....
6456341	  953.2	  464.3	 1152.0	  945.5	  588.0	  778.0	.....
6456342	  953.1	  464.3	 1153.0	  945.5	  590.6	  781.0	.....
