** CONVERTED FROM demo01.EDF using edfapi 4.2.1.0 Linux   standalone Jun 18 2021 on Thu Jul 20 12:16:03 2023
** DATE: Thu Jul 20 11:04:49 2023
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.31 Nov 25 2008
** CAMERA: EyeLink CL Version 1.4 Sensor=BJF
** SERIAL NUMBER: CL1-92827
** CAMERA_CONFIG: 92827140.SCD
** RECORDED BY mlcm_experiment_with_eyetracker.py
**

MSG	1748884 DISPLAY_COORDS  0 0 1919 1079
INPUT	1915548	120
INPUT	2002337	120
INPUT	2046977	120
INPUT	2154370	120
INPUT	2171475	120
INPUT	2199001	120
MSG	2201385 TRIALID 0
INPUT	2201443	120
INPUT	2262000	120
MSG	2262046 RECCFG CR 1000 1 1 LR
MSG	2262046 ELCLCFG BTABLER
MSG	2262046 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	2262046 THRESHOLDS L 96 244  R 97 242
MSG	2262046 ELCL_PROC ELLIPSE  (5)
MSG	2262046 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	2262047 !MODE RECORD CR 1000 1 1 LR
START	2262048 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	1
SAMPLES	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	1
INPUT	2262048	120
2262118	  950.4	  587.0	 1424.0	  937.9	  454.7	 1241.0	.....
2262119	  950.3	  586.8	 1424.0	  937.9	  454.8	 1239.0	.....
2262120	  950.2	  586.8	 1425.0	  938.7	  456.5	 1239.0	.....
2262121	  950.2	  587.2	 1427.0	  938.7	  456.5	 1243.0	.....
2262122	  949.9	  587.2	 1427.0	  938.3	  458.1	 1245.0	.....
2262123	  949.9	  587.2	 1427.0	  938.5	  457.0	 1245.0	.....
2262124	  950.4	  585.9	 1427.0	  938.2	  457.1	 1243.0	.....
2262125	  950.7	  585.9	 1428.0	  938.2	  457.2	 1243.0	.....
2262126	  950.7	  586.3	 1430.0	  938.0	  459.6	 1243.0	.....
2262127	  950.1	  586.7	 1430.0	  938.0	  459.6	 1238.0	.....
2262128	  950.5	  590.1	 1430.0	  938.3	  459.2	 1238.0	.....
2262129	  950.5	  590.1	 1430.0	  938.6	  458.7	 1238.0	.....
2262130	  950.3	  586.7	 1429.0	  938.7	  457.6	 1238.0	.....
2262131	  950.1	  583.8	 1430.0	  938.7	  457.6	 1248.0	.....
2262132	  950.1	  583.8	 1430.0	  938.6	  458.1	 1248.0	.....
2262133	  950.5	  583.9	 1430.0	  938.5	  458.1	 1248.0	.....
2262134	  950.5	  583.9	 1434.0	  938.4	  458.1	 1248.0	.....
2262135	  950.6	  583.8	 1434.0	  938.2	  458.1	 1248.0	.....
2262136	  950.7	  583.8	 1435.0	  938.4	  456.2	 1248.0	.....
2262137	  950.8	  584.9	 1435.0	  938.5	  456.2	 1248.0	.....
2262138	  949.9	  587.3	 1433.0	  938.5	  456.2	 1248.0	.....
2262139	  949.9	  587.3	 1433.0	  938.5	  456.2	 1248.0	.....
2262140	  950.6	  585.0	 1435.0	  939.6	  456.3	 1249.0	.....
2262141	  950.6	  585.0	 1435.0	  939.6	  456.5	 1251.0	.....
2262142	  950.6	  587.1	 1435.0	  939.6	  456.7	 1251.0	.....
2262143	  950.6	  587.1	 1436.0	  939.6	  456.9	 1253.0	.....
2262144	  950.5	  584.4	 1437.0	  939.5	  457.9	 1254.0	.....
2262145	  949.6	  584.5	 1437.0	  938.9	  458.0	 1254.0	.....
2262146	  949.6	  584.5	 1437.0	  939.0	  457.8	 1254.0	.....
2262147	  949.5	  583.3	 1437.0	  939.6	  457.7	 1253.0	.....
2262148	  949.5	  583.2	 1437.0	  940.2	  457.9	 1253.0	.....
2262149	  950.1	  583.2	 1438.0	  940.1	  458.2	 1253.0	.....
2262150	  950.6	  583.6	 1438.0	  937.5	  460.3	 1253.0	.....
2262151	  950.6	  583.6	 1438.0	  937.5	  460.3	 1253.0	.....
2262152	  949.1	  583.4	 1436.0	  938.1	  459.1	 1253.0	.....
2262153	  949.4	  583.1	 1436.0	  938.3	  458.0	 1255.0	.....
2262154	  949.4	  583.1	 1438.0	  938.4	  458.0	 1255.0	.....
2262155	  949.4	  583.2	 1440.0	  940.1	  457.9	 1253.0	.....
2262156	  949.0	  583.2	 1440.0	  940.1	  457.9	 1253.0	.....
2262157	  949.1	  585.5	 1439.0	  939.2	  458.0	 1254.0	.....
2262158	  948.7	  585.1	 1439.0	  939.6	  454.6	 1254.0	.....
2262159	  948.7	  585.1	 1445.0	  939.3	  454.7	 1254.0	.....
2262160	  948.5	  584.9	 1445.0	  939.1	  456.8	 1254.0	.....
2262161	  948.5	  584.9	 1445.0	  939.0	  457.3	 1254.0	.....
2262162	  949.3	  584.9	 1445.0	  938.9	  459.2	 1254.0	.....
2262163	  949.3	  585.6	 1445.0	  939.7	  459.0	 1254.0	.....
2262164	  950.4	  585.6	 1441.0	  941.8	  457.8	 1258.0	.....
2262165	  951.8	  583.4	 1441.0	  942.0	  457.7	 1258.0	.....
2262166	  951.8	  583.4	 1441.0	  943.5	  458.4	 1258.0	.....
2262167	  951.8	  583.4	 1441.0	  944.3	  458.2	 1261.0	.....
2262168	  952.6	  581.0	 1441.0	  946.9	  457.9	 1262.0	.....
2262169	  954.2	  578.5	 1444.0	  946.9	  461.1	 1262.0	.....
2262170	  956.1	  578.5	 1445.0	  946.9	  461.1	 1261.0	.....
2262171	  956.2	  580.3	 1445.0	  949.1	  458.6	 1261.0	.....
2262172	  957.4	  580.3	 1444.0	  949.1	  458.6	 1259.0	.....
2262173	  957.2	  574.3	 1444.0	  949.1	  458.6	 1257.0	.....
2262174	  956.9	  574.3	 1444.0	  949.8	  458.5	 1257.0	.....
2262175	  957.0	  574.6	 1444.0	  949.8	  459.0	 1261.0	.....
2262176	  957.1	  574.9	 1446.0	  948.2	  459.1	 1263.0	.....
2262177	  957.2	  576.4	 1446.0	  948.2	  458.9	 1263.0	.....
2262178	  957.2	  575.5	 1444.0	  947.6	  458.6	 1265.0	.....
2262179	  957.2	  574.7	 1444.0	  945.5	  458.8	 1264.0	.....
2262180	  956.5	  574.7	 1444.0	  945.5	  458.7	 1264.0	.....
2262181	  956.6	  574.8	 1444.0	  945.3	  458.9	 1269.0	.....
2262182	  956.6	  575.0	 1446.0	  945.3	  459.0	 1269.0	.....
2262183	  955.4	  576.9	 1447.0	  945.8	  459.0	 1268.0	.....
2262184	  955.8	  576.4	 1448.0	  946.5	  456.6	 1268.0	.....
2262185	  956.1	  575.9	 1449.0	  946.5	  456.6	 1264.0	.....
2262186	  956.4	  575.8	 1451.0	  945.2	  456.9	 1264.0	.....
2262187	  956.4	  575.8	 1451.0	  945.1	  456.9	 1263.0	.....
2262188	  956.2	  577.3	 1450.0	  943.8	  457.4	 1263.0	.....
2262189	  956.2	  577.3	 1450.0	  943.7	  457.6	 1263.0	.....
2262190	  956.1	  577.3	 1451.0	  944.3	  458.9	 1263.0	.....
2262191	  956.0	  577.3	 1451.0	  944.3	  458.9	 1269.0	.....
2262192	  956.0	  577.2	 1453.0	  944.6	  456.5	 1269.0	.....
2262193	  955.4	  572.7	 1452.0	  944.7	  456.5	 1266.0	.....
2262194	  955.5	  572.7	 1452.0	  944.8	  456.5	 1265.0	.....
2262195	  955.6	  575.3	 1454.0	  945.0	  455.8	 1265.0	.....
2262196	  955.3	  575.8	 1452.0	  945.3	  455.2	 1267.0	.....
2262197	  955.4	  576.3	 1452.0	  945.3	  455.2	 1269.0	.....
2262198	  955.4	  576.3	 1455.0	  944.8	  457.5	 1269.0	.....
2262199	  955.6	  575.5	 1455.0	  944.6	  457.5	 1265.0	.....
2262200	  955.9	  575.4	 1455.0	  944.6	  456.7	 1265.0	.....
2262201	  956.8	  575.4	 1455.0	  944.1	  456.8	 1269.0	.....
MSG	2262202 image_onset
2262202	  957.1	  579.9	 1455.0	  943.8	  456.8	 1269.0	.....
