IntensityIn IntensityOut Luminance
3.199023199023198760e-02 2.685788787480000162e-01 1.630333333333333101e+01
3.223443223443223093e-02 2.698826597130000171e-01 1.657000000000000028e+01
3.272283272283272454e-02 2.711864406780000181e-01 1.678333333333333499e+01
3.321123321123321120e-02 2.724902216430000190e-01 1.702666666666666728e+01
3.369963369963369787e-02 2.737940026080000200e-01 1.725333333333333385e+01
3.418803418803419147e-02 2.750977835719999876e-01 1.744666666666666899e+01
3.443223443223443481e-02 2.764015645369999885e-01 1.765666666666666629e+01
3.492063492063492147e-02 2.777053455019999895e-01 1.791000000000000014e+01
3.540903540903540814e-02 2.790091264669999904e-01 1.813666666666666671e+01
3.589743589743589480e-02 2.803129074319999914e-01 1.837666666666666870e+01
3.638583638583638841e-02 2.816166883960000145e-01 1.857666666666666444e+01
3.663003663003663174e-02 2.829204693610000154e-01 1.884999999999999787e+01
3.736263736263736174e-02 2.842242503260000164e-01 1.908333333333333215e+01
3.785103785103784840e-02 2.855280312910000173e-01 1.932333333333333414e+01
3.809523809523809867e-02 2.868318122560000183e-01 1.957333333333333414e+01
3.882783882783882867e-02 2.881355932199999859e-01 1.983999999999999986e+01
3.931623931623931534e-02 2.894393741849999868e-01 2.004000000000000270e+01
3.956043956043955867e-02 2.907431551499999878e-01 2.032000000000000028e+01
4.029304029304029561e-02 2.920469361149999887e-01 2.052333333333333343e+01
4.053724053724053894e-02 2.933507170799999897e-01 2.079333333333333300e+01
4.102564102564102561e-02 2.946544980440000128e-01 2.101666666666666572e+01
4.151404151404151227e-02 2.959582790090000137e-01 2.133333333333333215e+01
4.224664224664224921e-02 2.972620599740000147e-01 2.158000000000000185e+01
4.273504273504273587e-02 2.985658409390000156e-01 2.182666666666666444e+01
4.322344322344322254e-02 2.998696219040000166e-01 2.206333333333333258e+01
4.371184371184370920e-02 3.011734028679999842e-01 2.234000000000000341e+01
4.420024420024420281e-02 3.024771838329999851e-01 2.259999999999999787e+01
4.468864468864468947e-02 3.037809647979999861e-01 2.287000000000000099e+01
4.517704517704517614e-02 3.050847457629999870e-01 2.313333333333332931e+01
4.566544566544566280e-02 3.063885267279999880e-01 2.340000000000000213e+01
4.615384615384615641e-02 3.076923076920000111e-01 2.367999999999999616e+01
4.688644688644688641e-02 3.089960886570000120e-01 2.396666666666666856e+01
4.737484737484737307e-02 3.102998696220000130e-01 2.419333333333333158e+01
